show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk,dataset_version
9537,My Family,Hulu,Animation,2002.0,1,60,8,4,3,high,8,25,4,2,1,9,high,0,1,0.753,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,61,8,5,3,high,3,42,1,1,1,7,high,0,0,0.586,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,62,8,6,6,high,9,58,2,2,0,7,high,0,0,0.479,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,63,8,5,5,high,5,47,5,3,1,7,high,0,0,0.574,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,64,7,5,4,low,7,54,1,1,1,5,medium,0,0,0.457,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,65,7,7,5,low,9,62,4,4,1,5,medium,0,0,0.436,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,66,8,4,6,medium,5,60,10,3,0,7,high,0,0,0.55,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,67,8,7,3,low,5,55,3,1,1,5,medium,0,0,0.487,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,68,8,7,4,medium,9,62,1,1,1,5,medium,0,0,0.421,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,69,8,4,3,high,8,23,3,3,1,9,high,0,1,0.752,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,70,7,7,7,low,8,75,0,3,0,5,medium,0,0,0.307,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,71,7,7,4,medium,4,65,10,0,1,5,medium,0,0,0.497,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,72,8,5,8,high,5,60,1,2,0,7,high,0,0,0.43,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,73,8,6,6,medium,7,65,3,2,0,5,medium,0,0,0.397,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,74,7,7,5,high,5,57,5,0,1,7,high,0,0,0.529,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,75,7,4,7,medium,4,56,6,2,0,7,high,0,0,0.513,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,76,9,5,7,medium,3,69,2,1,0,5,medium,0,0,0.355,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,77,8,5,6,low,6,66,0,2,0,5,medium,0,0,0.363,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,78,7,4,6,medium,6,48,3,1,0,7,high,0,0,0.534,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,79,9,7,7,low,9,69,1,5,0,5,medium,0,0,0.345,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,80,7,7,6,low,7,80,3,3,0,5,medium,0,0,0.33,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,81,8,5,5,low,9,53,2,1,1,5,medium,0,0,0.457,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,82,8,7,7,high,9,59,7,3,0,7,high,0,0,0.509,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,83,8,7,7,low,5,74,2,1,0,5,medium,0,0,0.332,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,84,8,5,7,high,6,59,2,1,0,7,high,0,0,0.46,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,85,8,5,5,high,7,51,7,1,1,7,high,0,0,0.575,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,86,8,7,6,high,4,58,5,0,0,7,high,0,0,0.509,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,87,9,6,3,high,5,41,4,0,1,7,high,0,1,0.621,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,88,7,6,3,high,5,40,3,1,1,7,high,0,1,0.615,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,89,7,7,3,medium,6,57,3,2,1,5,medium,0,0,0.479,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,90,8,5,6,high,6,58,5,0,0,7,high,0,0,0.509,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,91,8,7,4,high,7,48,3,4,1,7,high,0,0,0.564,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,92,8,5,5,medium,6,55,1,3,1,5,medium,0,0,0.438,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,93,8,6,5,medium,3,69,4,0,1,5,medium,0,0,0.405,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,94,8,6,6,medium,7,64,2,1,0,5,medium,0,0,0.392,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,95,8,5,3,medium,4,46,5,1,1,5,medium,0,0,0.548,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,96,7,4,7,high,5,41,6,2,0,9,high,0,1,0.641,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,97,8,5,4,low,7,51,2,4,1,5,medium,0,0,0.481,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,98,8,5,3,high,5,38,2,2,1,7,high,0,1,0.614,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,99,8,5,3,medium,8,56,1,5,1,5,medium,0,0,0.463,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,100,7,7,5,medium,7,67,1,3,1,5,medium,0,0,0.384,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,101,7,5,4,high,7,48,2,1,1,7,high,0,0,0.554,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,102,7,4,6,medium,3,45,4,0,0,7,high,0,0,0.558,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,103,8,4,6,medium,4,44,4,1,0,7,high,0,0,0.562,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,104,8,6,3,high,9,45,3,1,1,7,high,0,0,0.593,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,105,8,7,7,medium,8,82,2,4,0,5,medium,0,0,0.296,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,106,7,6,8,medium,6,71,2,2,0,5,medium,0,0,0.331,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,107,8,7,3,medium,8,53,0,5,1,5,medium,0,0,0.466,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,108,7,6,8,low,5,73,1,3,0,5,medium,0,0,0.311,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,109,8,4,7,medium,8,51,2,1,0,7,high,0,0,0.495,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,110,8,6,7,medium,3,69,3,2,0,5,medium,0,0,0.365,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,111,7,5,8,high,4,61,2,0,0,7,high,0,0,0.435,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,112,7,6,6,medium,8,79,2,1,0,5,medium,0,0,0.325,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,113,8,6,3,low,5,46,2,1,1,5,medium,0,0,0.518,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,114,8,6,3,high,9,50,1,2,1,7,high,0,0,0.55,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,115,8,6,8,low,3,79,1,1,0,5,medium,0,0,0.284,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,116,7,7,3,low,3,57,2,2,1,5,medium,0,0,0.469,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,117,8,7,8,high,7,75,5,1,0,7,high,0,0,0.402,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,118,8,6,4,medium,4,64,3,0,1,5,medium,0,0,0.432,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,119,8,6,7,medium,3,71,7,4,0,5,medium,0,0,0.396,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,120,8,6,8,medium,5,84,2,1,0,5,medium,0,0,0.272,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,121,8,7,7,low,5,70,6,0,0,5,medium,0,0,0.39,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,122,8,4,8,medium,7,56,6,3,0,7,high,0,0,0.498,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,123,8,7,7,high,4,63,3,2,0,7,high,0,0,0.452,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,124,8,6,3,low,6,56,3,1,1,5,medium,0,0,0.483,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,125,8,4,6,high,6,40,1,2,0,9,high,0,1,0.61,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,126,7,4,4,high,4,32,4,0,1,9,high,0,1,0.706,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,127,8,4,3,medium,3,30,5,1,1,7,high,0,1,0.68,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,128,7,4,7,low,6,42,3,1,0,7,high,0,0,0.546,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,129,8,4,6,high,3,47,2,0,0,9,high,0,0,0.589,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,130,8,7,7,low,8,76,3,1,0,5,medium,0,0,0.333,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,131,8,4,6,high,6,41,6,1,0,9,high,0,1,0.656,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,132,8,7,5,high,6,55,6,1,1,7,high,0,0,0.547,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,133,8,7,3,medium,6,63,2,3,1,5,medium,0,0,0.442,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,134,9,6,4,low,5,47,3,0,1,5,medium,0,0,0.509,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,135,8,4,8,low,7,52,2,2,0,7,high,0,0,0.476,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,136,8,4,3,low,3,39,3,1,1,7,high,0,1,0.62,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,137,9,5,6,low,8,60,3,3,0,5,medium,0,0,0.42,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,138,7,7,4,low,3,62,0,2,1,5,medium,0,0,0.411,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,139,8,4,7,high,3,43,2,0,0,9,high,0,0,0.592,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,140,8,7,7,high,6,55,3,1,0,7,high,0,0,0.487,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,141,8,4,8,high,7,46,5,4,0,9,high,0,0,0.593,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,142,8,4,7,low,9,49,0,2,0,7,high,0,0,0.484,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,143,9,6,4,low,4,58,5,2,1,5,medium,0,0,0.479,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,144,7,7,8,high,9,65,3,6,0,7,high,0,0,0.427,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,145,6,7,4,high,5,53,4,2,1,7,high,0,0,0.551,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,146,7,6,6,medium,5,67,1,0,0,5,medium,0,0,0.368,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,147,7,4,8,high,5,46,5,5,0,9,high,0,0,0.593,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,148,9,4,8,medium,7,64,1,6,0,7,high,0,0,0.412,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,149,8,6,4,high,5,42,3,3,1,7,high,0,0,0.591,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,150,7,5,4,low,4,58,6,1,1,5,medium,0,0,0.489,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,151,8,4,4,high,8,33,3,1,1,9,high,0,1,0.692,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,152,8,6,4,low,6,60,3,3,1,5,medium,0,0,0.45,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,153,8,7,5,high,9,61,1,8,1,7,high,0,0,0.471,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,154,7,5,5,high,4,47,3,3,1,7,high,0,0,0.553,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,155,7,5,5,medium,3,65,4,1,1,5,medium,0,0,0.422,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,156,8,5,8,medium,3,65,4,0,0,5,medium,0,0,0.377,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,157,7,4,5,medium,9,43,2,1,1,7,high,0,0,0.561,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,158,8,7,5,medium,3,62,6,4,1,5,medium,0,0,0.456,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,159,8,7,6,low,3,72,4,0,0,5,medium,0,0,0.376,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,160,8,6,8,medium,8,76,3,1,0,5,medium,0,0,0.318,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,161,8,6,8,high,7,62,2,1,0,7,high,0,0,0.431,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,162,7,6,6,high,3,48,6,1,0,7,high,0,0,0.564,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,163,8,7,8,high,7,64,2,6,0,7,high,0,0,0.422,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,164,8,5,6,high,3,54,3,1,0,7,high,0,0,0.507,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,165,7,7,8,medium,6,78,3,4,0,5,medium,0,0,0.309,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,166,8,5,8,high,6,57,4,1,0,7,high,0,0,0.474,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,167,7,4,5,high,3,33,4,1,1,9,high,0,1,0.686,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,168,7,6,5,high,3,39,2,0,1,7,high,0,0,0.58,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,169,8,4,8,medium,5,60,3,1,0,7,high,0,0,0.45,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,170,8,7,3,low,5,56,0,3,1,5,medium,0,0,0.453,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,171,8,4,3,medium,4,34,5,0,1,7,high,0,1,0.662,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,172,8,5,6,medium,7,63,3,5,0,5,medium,0,0,0.406,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,173,8,4,3,high,4,19,4,0,1,9,high,0,1,0.78,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,174,8,7,8,low,4,80,1,1,0,5,medium,0,0,0.28,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,175,7,4,7,high,4,42,6,1,0,9,high,0,1,0.636,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,176,8,6,5,medium,3,59,2,0,1,5,medium,0,0,0.43,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,177,8,4,6,low,3,45,1,3,0,7,high,0,0,0.528,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,178,7,7,3,high,7,43,3,2,1,7,high,0,1,0.602,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,179,8,6,7,medium,4,75,3,0,0,5,medium,0,0,0.338,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,180,7,6,8,low,5,74,0,1,0,5,medium,0,0,0.297,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,181,8,5,5,low,6,60,0,3,1,5,medium,0,0,0.405,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,182,8,4,7,medium,4,56,6,2,0,7,high,0,0,0.513,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,183,7,4,8,medium,5,60,5,3,0,7,high,0,0,0.47,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,184,8,6,8,high,5,62,4,6,0,7,high,0,0,0.451,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,185,8,6,3,high,3,44,0,0,1,7,high,0,0,0.567,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,186,8,6,7,high,4,61,3,2,0,7,high,0,0,0.461,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,187,8,5,3,high,5,33,1,1,1,7,high,0,1,0.626,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,188,8,6,7,high,8,62,2,1,0,7,high,0,0,0.446,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,189,8,7,4,low,7,64,0,4,1,5,medium,0,0,0.402,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,190,7,5,7,high,8,58,2,5,0,7,high,0,0,0.464,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,191,9,7,6,low,8,74,4,5,0,5,medium,0,0,0.367,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,192,8,6,3,high,7,41,4,4,1,7,high,0,1,0.621,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,193,9,5,4,high,8,47,5,3,1,7,high,0,0,0.589,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,194,8,6,4,medium,9,58,3,3,1,5,medium,0,0,0.459,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,195,9,4,3,low,9,40,4,3,1,7,high,0,1,0.625,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,196,8,7,4,high,7,52,1,1,1,7,high,0,0,0.526,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,197,7,7,5,high,4,54,2,2,1,7,high,0,0,0.512,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,198,8,6,5,medium,7,53,4,2,1,5,medium,0,0,0.477,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,199,9,7,3,medium,5,54,3,2,1,5,medium,0,0,0.492,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,200,9,6,5,medium,4,63,1,1,1,5,medium,0,0,0.402,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,201,8,5,4,low,8,57,1,3,1,5,medium,0,0,0.444,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,202,9,6,3,high,3,43,3,3,1,7,high,0,1,0.602,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,203,7,7,3,high,8,44,2,2,1,7,high,0,0,0.587,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,204,8,6,6,medium,4,63,3,0,0,5,medium,0,0,0.406,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,205,8,5,6,medium,7,64,0,2,0,5,medium,0,0,0.372,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,206,8,5,7,low,6,63,0,2,0,5,medium,0,0,0.361,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,207,8,6,7,high,6,57,3,3,0,7,high,0,0,0.479,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,208,9,7,7,low,6,69,1,2,0,5,medium,0,0,0.345,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,209,7,4,3,medium,3,49,4,1,1,7,high,0,0,0.585,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,210,7,5,3,medium,6,54,1,0,1,5,medium,0,0,0.472,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,211,9,5,7,high,4,54,3,1,0,7,high,0,0,0.492,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,212,8,5,8,high,6,61,5,1,0,7,high,0,0,0.465,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,213,7,5,5,medium,7,60,3,0,1,5,medium,0,0,0.435,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,214,8,7,4,low,6,59,2,0,1,5,medium,0,0,0.445,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,215,7,5,8,medium,4,71,4,5,0,5,medium,0,0,0.351,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,216,7,6,8,high,7,58,3,2,0,7,high,0,0,0.459,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,217,8,6,8,high,7,63,2,0,0,7,high,0,0,0.426,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,218,7,4,3,high,5,27,4,1,1,9,high,0,1,0.744,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,219,8,6,6,medium,7,66,2,3,0,5,medium,0,0,0.383,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,220,7,7,4,high,6,45,2,3,1,7,high,0,0,0.568,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,221,7,4,5,low,8,54,5,1,1,7,high,0,0,0.542,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,222,5,7,5,medium,3,63,2,0,1,5,medium,0,0,0.412,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,223,8,4,5,low,5,50,1,0,1,7,high,0,0,0.52,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,224,9,7,3,high,8,56,3,6,1,7,high,0,0,0.543,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,225,8,7,8,low,9,74,1,4,0,5,medium,0,0,0.307,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,226,8,4,8,low,3,56,4,1,0,7,high,0,0,0.478,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,227,9,5,3,low,4,50,2,0,1,5,medium,0,0,0.5,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,228,9,6,8,low,9,75,3,3,0,5,medium,0,0,0.323,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,229,7,7,5,low,6,52,3,1,1,5,medium,0,0,0.471,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,230,8,5,7,medium,4,62,4,3,0,5,medium,0,0,0.406,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,231,9,5,5,high,5,46,3,2,1,7,high,0,0,0.558,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,232,7,7,8,high,4,72,6,3,0,7,high,0,0,0.426,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,233,9,7,3,high,8,46,2,1,1,7,high,0,0,0.578,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,234,7,4,4,high,7,33,4,1,1,9,high,0,1,0.702,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,235,7,6,8,high,8,57,4,3,0,7,high,0,0,0.474,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,236,10,6,8,medium,8,72,1,3,0,5,medium,0,0,0.316,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,237,7,5,7,low,5,68,4,0,0,5,medium,0,0,0.379,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,238,9,7,8,low,6,72,2,1,0,5,medium,0,0,0.326,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,239,8,5,6,low,3,60,4,1,0,5,medium,0,0,0.43,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,240,8,4,4,high,7,44,6,1,1,9,high,0,1,0.672,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,241,7,7,4,low,6,54,3,1,1,5,medium,0,0,0.477,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,242,8,5,8,high,4,60,3,1,0,7,high,0,0,0.45,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,243,7,7,3,medium,7,63,1,3,1,5,medium,0,0,0.431,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,244,9,7,6,high,7,60,3,0,0,7,high,0,0,0.48,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,245,8,6,5,high,6,56,1,0,1,7,high,0,0,0.493,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,246,8,6,7,low,3,57,0,0,0,5,medium,0,0,0.389,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,247,7,7,4,low,4,74,3,1,1,5,medium,0,0,0.387,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,248,8,5,3,medium,9,54,3,5,1,5,medium,0,0,0.492,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,249,8,5,5,high,7,47,5,2,1,7,high,0,0,0.574,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,250,8,4,6,low,6,48,7,3,0,7,high,0,0,0.574,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,251,6,6,4,medium,9,53,5,2,1,5,medium,0,0,0.502,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,252,7,6,6,high,4,65,2,1,0,7,high,0,0,0.448,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,253,8,5,7,medium,8,70,3,4,0,5,medium,0,0,0.36,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,254,8,6,8,low,9,70,4,3,0,5,medium,0,0,0.355,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,255,8,6,4,low,9,64,2,3,1,5,medium,0,0,0.422,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,256,8,6,3,low,5,52,1,0,1,5,medium,0,0,0.481,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,257,8,4,7,low,5,55,6,1,0,7,high,0,0,0.517,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,258,8,4,7,high,4,41,2,4,0,9,high,0,1,0.601,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,259,8,6,5,low,4,68,2,1,1,5,medium,0,0,0.389,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,260,8,7,4,medium,3,70,1,1,1,5,medium,0,0,0.385,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,261,9,5,8,medium,9,70,2,4,0,5,medium,0,0,0.335,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,262,7,5,5,high,8,46,1,4,1,7,high,0,0,0.538,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,263,8,5,6,low,6,59,2,4,0,5,medium,0,0,0.415,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,264,8,6,3,medium,9,60,1,3,1,5,medium,0,0,0.445,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,265,7,6,3,high,7,43,4,2,1,7,high,0,1,0.612,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,266,8,5,8,low,8,76,0,2,0,5,medium,0,0,0.288,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,267,7,7,3,low,4,59,2,2,1,5,medium,0,0,0.46,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,268,8,4,4,medium,9,47,4,2,1,7,high,0,0,0.579,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,269,8,4,4,high,7,31,1,3,1,9,high,0,1,0.68,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,270,8,5,4,low,4,56,3,1,1,5,medium,0,0,0.468,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,271,8,7,8,medium,8,82,0,1,0,5,medium,0,0,0.261,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,272,7,6,5,low,9,62,2,5,1,5,medium,0,0,0.416,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,273,8,5,4,medium,6,57,5,0,1,5,medium,0,0,0.483,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,274,8,4,6,high,6,50,4,0,0,9,high,0,0,0.595,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,275,8,7,3,medium,8,65,2,5,1,5,medium,0,0,0.432,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,276,8,7,5,medium,8,62,5,3,1,5,medium,0,0,0.446,medium,v1.0
